'Elapsed time','MCL1 ','III ','V ','ABP ','PAP ','PLETH ','RESP '
50.196,0.075,0.061,0.079,101.75,31.325,-0.423,-0.773
50.198,0.072,0.061,0.076,101.75,31.325,-0.423,-0.773
50.2,0.069,0.06,0.073,104.85,32.05,-0.382,-0.776
50.202,0.065,0.059,0.07,104.85,32.05,-0.382,-0.776
50.204,0.062,0.059,0.067,104.85,32.05,-0.382,-0.776
50.206,0.06,0.058,0.064,104.85,32.05,-0.382,-0.776
50.208,0.057,0.058,0.061,107.6,32.4,-0.331,-0.778
50.21,0.054,0.057,0.058,107.6,32.4,-0.331,-0.778
50.212,0.051,0.055,0.055,107.6,32.4,-0.331,-0.778
50.214,0.049,0.053,0.052,107.6,32.4,-0.331,-0.778
50.216,0.045,0.05,0.048,109.95,32.4,-0.267,-0.78
50.218,0.042,0.047,0.043,109.95,32.4,-0.267,-0.78
50.22,0.038,0.044,0.038,109.95,32.4,-0.267,-0.78
50.222,0.034,0.041,0.033,109.95,32.4,-0.267,-0.78
50.224,0.03,0.038,0.029,111.65,32.05,-0.2,-0.78
50.226,0.027,0.036,0.024,111.65,32.05,-0.2,-0.78
50.228,0.024,0.034,0.021,111.65,32.05,-0.2,-0.78
50.23,0.021,0.031,0.017,111.65,32.05,-0.2,-0.78
50.232,0.019,0.029,0.015,112.7,31.45,-0.122,-0.78
50.234,0.017,0.028,0.012,112.7,31.45,-0.122,-0.78
50.236,0.015,0.027,0.009,112.7,31.45,-0.122,-0.78
50.238,0.012,0.026,0.006,112.7,31.45,-0.122,-0.78
50.24,0.009,0.025,0.003,113.1,30.625,-0.036,-0.78
50.242,0.006,0.024,0,113.1,30.625,-0.036,-0.78
50.244,0.004,0.022,-0.004,113.1,30.625,-0.036,-0.78
50.246,0.001,0.021,-0.008,113.1,30.625,-0.036,-0.78
50.248,-0.002,0.019,-0.012,112.75,29.7,0.045,-0.78
50.25,-0.004,0.018,-0.016,112.75,29.7,0.045,-0.78
50.252,-0.007,0.015,-0.018,112.75,29.7,0.045,-0.78
50.254,-0.01,0.012,-0.02,112.75,29.7,0.045,-0.78
50.256,-0.012,0.009,-0.021,111.85,28.75,0.131,-0.78
50.258,-0.014,0.007,-0.023,111.85,28.75,0.131,-0.78
50.26,-0.015,0.006,-0.025,111.85,28.75,0.131,-0.78
50.262,-0.017,0.005,-0.026,111.85,28.75,0.131,-0.78
50.264,-0.018,0.004,-0.028,110.25,27.7,0.214,-0.78
50.266,-0.018,0.004,-0.03,110.25,27.7,0.214,-0.78
50.268,-0.019,0.004,-0.03,110.25,27.7,0.214,-0.78
50.27,-0.02,0.003,-0.03,110.25,27.7,0.214,-0.78
50.272,-0.021,0.003,-0.03,108.2,26.475,0.287,-0.78
50.274,-0.021,0.003,-0.03,108.2,26.475,0.287,-0.78
50.276,-0.02,0.003,-0.03,108.2,26.475,0.287,-0.78
50.278,-0.019,0.003,-0.031,108.2,26.475,0.287,-0.78
50.28,-0.018,0.004,-0.032,105.7,25.125,0.352,-0.779
50.282,-0.017,0.004,-0.032,105.7,25.125,0.352,-0.779
50.284,-0.017,0.005,-0.032,105.7,25.125,0.352,-0.779
50.286,-0.016,0.006,-0.031,105.7,25.125,0.352,-0.779
50.288,-0.015,0.007,-0.03,102.75,23.6,0.405,-0.778
50.29,-0.014,0.008,-0.029,102.75,23.6,0.405,-0.778
50.292,-0.013,0.007,-0.029,102.75,23.6,0.405,-0.778
50.294,-0.011,0.007,-0.03,102.75,23.6,0.405,-0.778
50.296,-0.011,0.006,-0.029,99.6,22.125,0.443,-0.777
50.298,-0.01,0.006,-0.029,99.6,22.125,0.443,-0.777
50.3,-0.009,0.005,-0.028,99.6,22.125,0.443,-0.777
50.302,-0.008,0.005,-0.027,99.6,22.125,0.443,-0.777
50.304,-0.007,0.005,-0.025,96.15,20.725,0.469,-0.775
50.306,-0.007,0.006,-0.024,96.15,20.725,0.469,-0.775
50.308,-0.007,0.006,-0.024,96.15,20.725,0.469,-0.775
50.31,-0.007,0.007,-0.023,96.15,20.725,0.469,-0.775
50.312,-0.007,0.007,-0.022,92.75,19.725,0.479,-0.773
50.314,-0.008,0.008,-0.022,92.75,19.725,0.479,-0.773
50.316,-0.008,0.009,-0.021,92.75,19.725,0.479,-0.773
50.318,-0.008,0.01,-0.021,92.75,19.725,0.479,-0.773
50.32,-0.007,0.011,-0.02,89.5,19.55,0.477,-0.77
50.322,-0.006,0.012,-0.019,89.5,19.55,0.477,-0.77
50.324,-0.005,0.013,-0.018,89.5,19.55,0.477,-0.77
50.326,-0.004,0.014,-0.018,89.5,19.55,0.477,-0.77
50.328,-0.004,0.015,-0.018,86.65,20.625,0.461,-0.768
50.33,-0.003,0.015,-0.018,86.65,20.625,0.461,-0.768
50.332,-0.002,0.015,-0.017,86.65,20.625,0.461,-0.768
50.334,0,0.015,-0.015,86.65,20.625,0.461,-0.768
50.336,0.002,0.017,-0.013,84.35,22.775,0.432,-0.765
50.338,0.003,0.018,-0.01,84.35,22.775,0.432,-0.765
50.34,0.004,0.021,-0.009,84.35,22.775,0.432,-0.765
50.342,0.005,0.024,-0.008,84.35,22.775,0.432,-0.765
50.344,0.006,0.028,-0.007,82.6,25.425,0.392,-0.762
50.346,0.008,0.031,-0.006,82.6,25.425,0.392,-0.762
50.348,0.009,0.036,-0.004,82.6,25.425,0.392,-0.762
50.35,0.01,0.042,-0.003,82.6,25.425,0.392,-0.762
50.352,0.011,0.049,-0.002,81.35,27.7,0.34,-0.759
50.354,0.012,0.055,0,81.35,27.7,0.34,-0.759
50.356,0.013,0.061,0.002,81.35,27.7,0.34,-0.759
50.358,0.015,0.068,0.004,81.35,27.7,0.34,-0.759
50.36,0.017,0.075,0.006,80.7,29.35,0.28,-0.756
50.362,0.018,0.082,0.008,80.7,29.35,0.28,-0.756
50.364,0.019,0.088,0.01,80.7,29.35,0.28,-0.756
50.366,0.02,0.094,0.012,80.7,29.35,0.28,-0.756
50.368,0.021,0.099,0.013,80.5,30.225,0.21,-0.753
50.37,0.022,0.104,0.014,80.5,30.225,0.21,-0.753
50.372,0.025,0.108,0.015,80.5,30.225,0.21,-0.753
50.374,0.027,0.112,0.015,80.5,30.225,0.21,-0.753
50.376,0.03,0.117,0.015,80.65,30.275,0.136,-0.75
50.378,0.033,0.122,0.014,80.65,30.275,0.136,-0.75
50.38,0.035,0.125,0.014,80.65,30.275,0.136,-0.75
50.382,0.038,0.128,0.014,80.65,30.275,0.136,-0.75
50.384,0.04,0.128,0.014,81.05,29.625,0.064,-0.747
50.386,0.041,0.127,0.014,81.05,29.625,0.064,-0.747
50.388,0.042,0.125,0.014,81.05,29.625,0.064,-0.747
50.39,0.042,0.123,0.014,81.05,29.625,0.064,-0.747
50.392,0.041,0.119,0.014,81.7,28.65,-0.009,-0.743
50.394,0.04,0.115,0.014,81.7,28.65,-0.009,-0.743
50.396,0.037,0.109,0.014,81.7,28.65,-0.009,-0.743
50.398,0.034,0.103,0.014,81.7,28.65,-0.009,-0.743
50.4,0.032,0.096,0.014,82.55,27.4,-0.079,-0.74
50.402,0.029,0.088,0.014,82.55,27.4,-0.079,-0.74
50.404,0.026,0.081,0.014,82.55,27.4,-0.079,-0.74
50.406,0.024,0.073,0.014,82.55,27.4,-0.079,-0.74
50.408,0.022,0.066,0.013,83.55,26.05,-0.139,-0.737
50.41,0.02,0.059,0.013,83.55,26.05,-0.139,-0.737
50.412,0.018,0.052,0.011,83.55,26.05,-0.139,-0.737
50.414,0.017,0.045,0.01,83.55,26.05,-0.139,-0.737
50.416,0.015,0.04,0.008,84.45,24.6,-0.191,-0.733
50.418,0.013,0.034,0.006,84.45,24.6,-0.191,-0.733
50.42,0.01,0.03,0.004,84.45,24.6,-0.191,-0.733
50.422,0.007,0.027,0.001,84.45,24.6,-0.191,-0.733
50.424,0.004,0.024,-0.002,85.45,23.075,-0.233,-0.73
50.426,0.001,0.02,-0.004,85.45,23.075,-0.233,-0.73
50.428,-0.002,0.017,-0.006,85.45,23.075,-0.233,-0.73
50.43,-0.004,0.014,-0.009,85.45,23.075,-0.233,-0.73
50.432,-0.006,0.012,-0.011,86.3,21.675,-0.24,-0.727
50.434,-0.009,0.01,-0.012,86.3,21.675,-0.24,-0.727
50.436,-0.011,0.008,-0.014,86.3,21.675,-0.24,-0.727
50.438,-0.012,0.006,-0.016,86.3,21.675,-0.24,-0.727
50.44,-0.013,0.004,-0.017,87,20.5,-0.26,-0.726
50.442,-0.015,0.002,-0.018,87,20.5,-0.26,-0.726
50.444,-0.015,0.001,-0.018,87,20.5,-0.26,-0.726
50.446,-0.016,0,-0.019,87,20.5,-0.26,-0.726
50.448,-0.017,-0.001,-0.019,87.45,19.625,-0.271,-0.725
50.45,-0.018,-0.002,-0.019,87.45,19.625,-0.271,-0.725
50.452,-0.018,-0.003,-0.019,87.45,19.625,-0.271,-0.725
50.454,-0.019,-0.003,-0.019,87.45,19.625,-0.271,-0.725
50.456,-0.019,-0.004,-0.019,87.75,19.15,-0.27,-0.726
50.458,-0.019,-0.004,-0.019,87.75,19.15,-0.27,-0.726
50.46,-0.019,-0.004,-0.019,87.75,19.15,-0.27,-0.726
50.462,-0.019,-0.004,-0.019,87.75,19.15,-0.27,-0.726
50.464,-0.019,-0.004,-0.019,87.85,18.85,-0.262,-0.727
50.466,-0.019,-0.005,-0.019,87.85,18.85,-0.262,-0.727
50.468,-0.019,-0.006,-0.019,87.85,18.85,-0.262,-0.727
50.47,-0.019,-0.007,-0.019,87.85,18.85,-0.262,-0.727
50.472,-0.019,-0.007,-0.019,87.8,18.8,-0.249,-0.728
50.474,-0.019,-0.008,-0.019,87.8,18.8,-0.249,-0.728
50.476,-0.019,-0.008,-0.019,87.8,18.8,-0.249,-0.728
50.478,-0.019,-0.008,-0.02,87.8,18.8,-0.249,-0.728
50.48,-0.019,-0.007,-0.021,87.55,18.8,-0.232,-0.729
50.482,-0.019,-0.007,-0.021,87.55,18.8,-0.232,-0.729
50.484,-0.019,-0.007,-0.02,87.55,18.8,-0.232,-0.729
50.486,-0.019,-0.008,-0.019,87.55,18.8,-0.232,-0.729
50.488,-0.019,-0.009,-0.018,87.15,18.975,-0.213,-0.73
50.49,-0.019,-0.011,-0.018,87.15,18.975,-0.213,-0.73
50.492,-0.019,-0.011,-0.018,87.15,18.975,-0.213,-0.73
50.494,-0.019,-0.012,-0.019,87.15,18.975,-0.213,-0.73
50.496,-0.019,-0.013,-0.019,86.65,19.275,-0.197,-0.73
50.498,-0.019,-0.015,-0.019,86.65,19.275,-0.197,-0.73
50.5,-0.018,-0.015,-0.019,86.65,19.275,-0.197,-0.73
50.502,-0.018,-0.016,-0.019,86.65,19.275,-0.197,-0.73
50.504,-0.017,-0.017,-0.018,86.05,19.5,-0.186,-0.73
50.506,-0.016,-0.017,-0.018,86.05,19.5,-0.186,-0.73
50.508,-0.015,-0.016,-0.017,86.05,19.5,-0.186,-0.73
50.51,-0.013,-0.015,-0.015,86.05,19.5,-0.186,-0.73
50.512,-0.009,-0.011,-0.01,85.4,19.625,-0.173,-0.728
50.514,-0.005,-0.008,-0.005,85.4,19.625,-0.173,-0.728
50.516,0.002,-0.004,0.005,85.4,19.625,-0.173,-0.728
50.518,0.008,0.001,0.016,85.4,19.625,-0.173,-0.728
50.52,0.019,0.005,0.035,84.75,19.55,-0.166,-0.726
50.522,0.031,0.01,0.053,84.75,19.55,-0.166,-0.726
50.524,0.047,0.009,0.078,84.75,19.55,-0.166,-0.726
50.526,0.063,0.008,0.103,84.75,19.55,-0.166,-0.726
50.528,0.081,-0.001,0.131,84.05,19.45,-0.165,-0.723
50.53,0.099,-0.009,0.158,84.05,19.45,-0.165,-0.723
50.532,0.117,-0.022,0.185,84.05,19.45,-0.165,-0.723
50.534,0.134,-0.036,0.213,84.05,19.45,-0.165,-0.723
50.536,0.148,-0.052,0.237,83.4,19.5,-0.166,-0.719
50.538,0.163,-0.068,0.261,83.4,19.5,-0.166,-0.719
50.54,0.173,-0.083,0.281,83.4,19.5,-0.166,-0.719
50.542,0.183,-0.098,0.301,83.4,19.5,-0.166,-0.719
50.544,0.189,-0.111,0.316,82.85,19.725,-0.172,-0.714
50.546,0.195,-0.123,0.33,82.85,19.725,-0.172,-0.714
50.548,0.194,-0.136,0.336,82.85,19.725,-0.172,-0.714
50.55,0.192,-0.148,0.342,82.85,19.725,-0.172,-0.714
50.552,0.178,-0.162,0.332,82.35,20.075,-0.182,-0.71
50.554,0.164,-0.176,0.321,82.35,20.075,-0.182,-0.71
50.556,0.132,-0.189,0.281,82.35,20.075,-0.182,-0.71
50.558,0.1,-0.201,0.242,82.35,20.075,-0.182,-0.71
50.56,0.048,-0.212,0.167,81.85,20.5,-0.197,-0.705
50.562,-0.005,-0.223,0.092,81.85,20.5,-0.197,-0.705
50.564,-0.07,-0.233,-0.007,81.85,20.5,-0.197,-0.705
50.566,-0.136,-0.243,-0.106,81.85,20.5,-0.197,-0.705
50.568,-0.2,-0.251,-0.202,81.2,21.075,-0.213,-0.702
50.57,-0.263,-0.258,-0.298,81.2,21.075,-0.213,-0.702
50.572,-0.306,-0.261,-0.364,81.2,21.075,-0.213,-0.702
50.574,-0.35,-0.264,-0.431,81.2,21.075,-0.213,-0.702
50.576,-0.363,-0.261,-0.454,80.55,21.85,-0.233,-0.699
50.578,-0.376,-0.258,-0.476,80.55,21.85,-0.233,-0.699
50.58,-0.36,-0.249,-0.458,80.55,21.85,-0.233,-0.699
50.582,-0.344,-0.24,-0.439,80.55,21.85,-0.233,-0.699
50.584,-0.312,-0.226,-0.399,79.95,22.9,-0.253,-0.696
50.586,-0.281,-0.212,-0.358,79.95,22.9,-0.253,-0.696
50.588,-0.247,-0.193,-0.316,79.95,22.9,-0.253,-0.696
50.59,-0.213,-0.173,-0.273,79.95,22.9,-0.253,-0.696
50.592,-0.183,-0.15,-0.237,79.45,24.25,-0.273,-0.694
50.594,-0.154,-0.127,-0.202,79.45,24.25,-0.273,-0.694
50.596,-0.131,-0.104,-0.173,79.45,24.25,-0.273,-0.694
50.598,-0.108,-0.082,-0.145,79.45,24.25,-0.273,-0.694
50.6,-0.09,-0.063,-0.123,78.95,25.65,-0.294,-0.691
50.602,-0.073,-0.044,-0.102,78.95,25.65,-0.294,-0.691
50.604,-0.059,-0.029,-0.086,78.95,25.65,-0.294,-0.691
50.606,-0.046,-0.014,-0.07,78.95,25.65,-0.294,-0.691
50.608,-0.036,-0.004,-0.058,78.55,26.6,-0.32,-0.687
50.61,-0.026,0.005,-0.046,78.55,26.6,-0.32,-0.687
50.612,-0.019,0.011,-0.036,78.55,26.6,-0.32,-0.687
50.614,-0.013,0.016,-0.027,78.55,26.6,-0.32,-0.687
50.616,-0.009,0.02,-0.021,78.15,26.6,-0.34,-0.683
50.618,-0.004,0.024,-0.015,78.15,26.6,-0.34,-0.683
50.62,-0.001,0.027,-0.011,78.15,26.6,-0.34,-0.683
50.622,0.003,0.03,-0.006,78.15,26.6,-0.34,-0.683
50.624,0.006,0.032,-0.003,77.8,25.95,-0.361,-0.679
50.626,0.009,0.033,0,77.8,25.95,-0.361,-0.679
50.628,0.01,0.033,0.002,77.8,25.95,-0.361,-0.679
50.63,0.011,0.033,0.004,77.8,25.95,-0.361,-0.679
50.632,0.011,0.033,0.006,77.55,25.175,-0.383,-0.677
50.634,0.012,0.032,0.008,77.55,25.175,-0.383,-0.677
50.636,0.013,0.033,0.009,77.55,25.175,-0.383,-0.677
50.638,0.014,0.033,0.011,77.55,25.175,-0.383,-0.677
50.64,0.015,0.035,0.011,77.25,24.725,-0.403,-0.676
50.642,0.015,0.036,0.012,77.25,24.725,-0.403,-0.676
50.644,0.015,0.036,0.013,77.25,24.725,-0.403,-0.676
50.646,0.014,0.036,0.014,77.25,24.725,-0.403,-0.676
50.648,0.014,0.036,0.015,77.05,24.6,-0.421,-0.676
50.65,0.014,0.037,0.015,77.05,24.6,-0.421,-0.676
50.652,0.014,0.039,0.015,77.05,24.6,-0.421,-0.676
50.654,0.014,0.041,0.014,77.05,24.6,-0.421,-0.676
50.656,0.014,0.042,0.014,76.8,24.9,-0.438,-0.677
50.658,0.014,0.043,0.014,76.8,24.9,-0.438,-0.677
50.66,0.015,0.043,0.014,76.8,24.9,-0.438,-0.677
50.662,0.015,0.044,0.014,76.8,24.9,-0.438,-0.677
50.664,0.016,0.044,0.014,76.6,25.125,-0.452,-0.678
50.666,0.017,0.044,0.014,76.6,25.125,-0.452,-0.678
50.668,0.018,0.044,0.014,76.6,25.125,-0.452,-0.678
50.67,0.02,0.044,0.014,76.6,25.125,-0.452,-0.678
50.672,0.021,0.044,0.015,76.55,25,-0.465,-0.679
50.674,0.021,0.044,0.015,76.55,25,-0.465,-0.679
50.676,0.021,0.044,0.016,76.55,25,-0.465,-0.679
50.678,0.022,0.045,0.017,76.55,25,-0.465,-0.679
50.68,0.022,0.046,0.018,76.55,24.55,-0.475,-0.68
50.682,0.023,0.047,0.02,76.55,24.55,-0.475,-0.68
50.684,0.024,0.048,0.021,76.55,24.55,-0.475,-0.68
50.686,0.025,0.048,0.022,76.55,24.55,-0.475,-0.68
50.688,0.025,0.049,0.024,76.55,23.95,-0.482,-0.681
50.69,0.026,0.05,0.026,76.55,23.95,-0.482,-0.681
50.692,0.026,0.051,0.028,76.55,23.95,-0.482,-0.681
50.694,0.026,0.052,0.029,76.55,23.95,-0.482,-0.681
50.696,0.027,0.051,0.029,76.6,23.25,-0.49,-0.682
50.698,0.028,0.051,0.03,76.6,23.25,-0.49,-0.682
50.7,0.029,0.051,0.032,76.6,23.25,-0.49,-0.682
50.702,0.03,0.051,0.033,76.6,23.25,-0.49,-0.682
50.704,0.032,0.051,0.035,76.8,22.3,-0.493,-0.683
50.706,0.033,0.052,0.037,76.8,22.3,-0.493,-0.683
50.708,0.035,0.052,0.039,76.8,22.3,-0.493,-0.683
50.71,0.037,0.053,0.041,76.8,22.3,-0.493,-0.683
50.712,0.039,0.053,0.043,77.25,21.425,-0.493,-0.685
50.714,0.041,0.053,0.044,77.25,21.425,-0.493,-0.685
50.716,0.043,0.053,0.046,77.25,21.425,-0.493,-0.685
50.718,0.044,0.054,0.049,77.25,21.425,-0.493,-0.685
50.72,0.045,0.054,0.052,78.15,21.025,-0.497,-0.686
50.722,0.047,0.055,0.055,78.15,21.025,-0.497,-0.686
50.724,0.048,0.055,0.058,78.15,21.025,-0.497,-0.686
50.726,0.049,0.055,0.06,78.15,21.025,-0.497,-0.686
50.728,0.051,0.055,0.063,79.55,21.325,-0.493,-0.687
50.73,0.053,0.055,0.066,79.55,21.325,-0.493,-0.687
50.732,0.056,0.056,0.069,79.55,21.325,-0.493,-0.687
50.734,0.058,0.056,0.072,79.55,21.325,-0.493,-0.687
50.736,0.061,0.057,0.074,81.6,22.25,-0.488,-0.687
50.738,0.064,0.058,0.077,81.6,22.25,-0.488,-0.687
50.74,0.067,0.059,0.08,81.6,22.25,-0.488,-0.687
50.742,0.069,0.06,0.083,81.6,22.25,-0.488,-0.687
50.744,0.071,0.06,0.086,84.25,23.65,-0.482,-0.687
50.746,0.074,0.06,0.088,84.25,23.65,-0.482,-0.687
50.748,0.075,0.06,0.09,84.25,23.65,-0.482,-0.687
50.75,0.077,0.06,0.093,84.25,23.65,-0.482,-0.687
50.752,0.079,0.06,0.096,87.35,25.425,-0.472,-0.687
50.754,0.08,0.061,0.098,87.35,25.425,-0.472,-0.687
50.756,0.081,0.062,0.099,87.35,25.425,-0.472,-0.687
50.758,0.081,0.063,0.1,87.35,25.425,-0.472,-0.687
50.76,0.083,0.064,0.101,90.75,27.3,-0.459,-0.687
50.762,0.084,0.064,0.101,90.75,27.3,-0.459,-0.687
50.764,0.084,0.064,0.102,90.75,27.3,-0.459,-0.687
50.766,0.084,0.063,0.103,90.75,27.3,-0.459,-0.687
50.768,0.084,0.062,0.102,94.3,29,-0.44,-0.688
50.77,0.084,0.062,0.102,94.3,29,-0.44,-0.688
50.772,0.084,0.062,0.102,94.3,29,-0.44,-0.688
50.774,0.084,0.062,0.101,94.3,29,-0.44,-0.688
50.776,0.084,0.062,0.1,98,30.45,-0.414,-0.688
50.778,0.083,0.062,0.098,98,30.45,-0.414,-0.688
50.78,0.082,0.061,0.096,98,30.45,-0.414,-0.688
50.782,0.081,0.061,0.094,98,30.45,-0.414,-0.688
50.784,0.08,0.06,0.092,101.65,31.575,-0.383,-0.689
50.786,0.079,0.06,0.09,101.65,31.575,-0.383,-0.689
50.788,0.077,0.059,0.088,101.65,31.575,-0.383,-0.689
50.79,0.076,0.059,0.087,101.65,31.575,-0.383,-0.689
50.792,0.073,0.058,0.085,104.9,32.4,-0.34,-0.689
50.794,0.071,0.057,0.082,104.9,32.4,-0.34,-0.689
50.796,0.068,0.056,0.079,104.9,32.4,-0.34,-0.689
50.798,0.065,0.055,0.075,104.9,32.4,-0.34,-0.689
50.8,0.063,0.054,0.071,107.75,32.8,-0.291,-0.688
50.802,0.061,0.053,0.067,107.75,32.8,-0.291,-0.688
50.804,0.059,0.053,0.063,107.75,32.8,-0.291,-0.688
50.806,0.056,0.053,0.059,107.75,32.8,-0.291,-0.688
50.808,0.053,0.052,0.054,110,32.85,-0.23,-0.688
50.81,0.05,0.052,0.049,110,32.85,-0.23,-0.688
50.812,0.048,0.05,0.043,110,32.85,-0.23,-0.688
50.814,0.045,0.048,0.038,110,32.85,-0.23,-0.688
50.816,0.042,0.045,0.033,111.7,32.575,-0.159,-0.687
50.818,0.039,0.043,0.027,111.7,32.575,-0.159,-0.687
50.82,0.035,0.039,0.023,111.7,32.575,-0.159,-0.687
50.822,0.031,0.035,0.019,111.7,32.575,-0.159,-0.687
50.824,0.028,0.032,0.017,112.85,31.975,-0.081,-0.686
50.826,0.025,0.028,0.014,112.85,31.975,-0.081,-0.686
50.828,0.023,0.026,0.012,112.85,31.975,-0.081,-0.686
50.83,0.021,0.025,0.01,112.85,31.975,-0.081,-0.686
50.832,0.018,0.025,0.008,113.25,31.275,0,-0.686
50.834,0.016,0.024,0.006,113.25,31.275,0,-0.686
50.836,0.013,0.022,0.004,113.25,31.275,0,-0.686
50.838,0.01,0.021,0.002,113.25,31.275,0,-0.686
50.84,0.008,0.02,0.001,113,30.45,0.085,-0.686
50.842,0.006,0.019,-0.001,113,30.45,0.085,-0.686
50.844,0.004,0.018,-0.003,113,30.45,0.085,-0.686
50.846,0.002,0.016,-0.005,113,30.45,0.085,-0.686
50.848,0,0.015,-0.006,112.05,29.45,0.172,-0.687
50.85,-0.002,0.014,-0.008,112.05,29.45,0.172,-0.687
50.852,-0.004,0.013,-0.011,112.05,29.45,0.172,-0.687
50.854,-0.007,0.011,-0.013,112.05,29.45,0.172,-0.687
50.856,-0.008,0.01,-0.015,110.6,28.3,0.254,-0.688
50.858,-0.009,0.009,-0.018,110.6,28.3,0.254,-0.688
50.86,-0.01,0.009,-0.019,110.6,28.3,0.254,-0.688
50.862,-0.011,0.008,-0.02,110.6,28.3,0.254,-0.688
50.864,-0.011,0.006,-0.021,108.55,26.875,0.331,-0.688
50.866,-0.012,0.005,-0.021,108.55,26.875,0.331,-0.688
50.868,-0.013,0.004,-0.02,108.55,26.875,0.331,-0.688
50.87,-0.015,0.004,-0.019,108.55,26.875,0.331,-0.688
50.872,-0.015,0.004,-0.018,106.1,25.3,0.397,-0.689
50.874,-0.015,0.003,-0.018,106.1,25.3,0.397,-0.689
50.876,-0.015,0.003,-0.018,106.1,25.3,0.397,-0.689
50.878,-0.014,0.003,-0.019,106.1,25.3,0.397,-0.689
50.88,-0.013,0.004,-0.019,103.2,23.775,0.451,-0.689
50.882,-0.012,0.004,-0.019,103.2,23.775,0.451,-0.689
50.884,-0.011,0.005,-0.019,103.2,23.775,0.451,-0.689
50.886,-0.01,0.007,-0.019,103.2,23.775,0.451,-0.689
50.888,-0.009,0.009,-0.018,100.05,22.25,0.494,-0.686
50.89,-0.008,0.011,-0.018,100.05,22.25,0.494,-0.686
50.892,-0.007,0.011,-0.017,100.05,22.25,0.494,-0.686
50.894,-0.007,0.012,-0.015,100.05,22.25,0.494,-0.686
50.896,-0.006,0.013,-0.013,96.65,20.725,0.521,-0.682
50.898,-0.006,0.014,-0.011,96.65,20.725,0.521,-0.682
50.9,-0.005,0.015,-0.011,96.65,20.725,0.521,-0.682
50.902,-0.004,0.015,-0.01,96.65,20.725,0.521,-0.682
50.904,-0.002,0.015,-0.009,93.2,19.375,0.537,-0.676
50.906,0,0.014,-0.008,93.2,19.375,0.537,-0.676
50.908,0.002,0.014,-0.007,93.2,19.375,0.537,-0.676
50.91,0.003,0.014,-0.007,93.2,19.375,0.537,-0.676
50.912,0.004,0.014,-0.006,90,18.675,0.535,-0.67
50.914,0.004,0.014,-0.006,90,18.675,0.535,-0.67
50.916,0.004,0.014,-0.005,90,18.675,0.535,-0.67
50.918,0.003,0.014,-0.005,90,18.675,0.535,-0.67
50.92,0.003,0.014,-0.004,87.1,18.975,0.521,-0.665
50.922,0.003,0.014,-0.003,87.1,18.975,0.521,-0.665
50.924,0.004,0.014,-0.002,87.1,18.975,0.521,-0.665
50.926,0.004,0.014,-0.001,87.1,18.975,0.521,-0.665
50.928,0.005,0.015,0,84.75,20.425,0.492,-0.659
50.93,0.006,0.016,0.001,84.75,20.425,0.492,-0.659
50.932,0.007,0.019,0.003,84.75,20.425,0.492,-0.659
50.934,0.009,0.022,0.004,84.75,20.425,0.492,-0.659
50.936,0.01,0.027,0.005,82.9,22.95,0.453,-0.654
50.938,0.011,0.032,0.007,82.9,22.95,0.453,-0.654
50.94,0.013,0.037,0.009,82.9,22.95,0.453,-0.654
50.942,0.014,0.043,0.012,82.9,22.95,0.453,-0.654
50.944,0.015,0.05,0.013,81.55,25.875,0.421,-0.65
50.946,0.016,0.057,0.014,81.55,25.875,0.421,-0.65
50.948,0.017,0.062,0.015,81.55,25.875,0.421,-0.65
50.95,0.017,0.068,0.015,81.55,25.875,0.421,-0.65
50.952,0.019,0.072,0.015,80.8,28.35,0.361,-0.646
50.954,0.021,0.076,0.014,80.8,28.35,0.361,-0.646
50.956,0.023,0.081,0.014,80.8,28.35,0.361,-0.646
50.958,0.025,0.085,0.014,80.8,28.35,0.361,-0.646
50.96,0.028,0.09,0.015,80.5,30.05,0.295,-0.642
50.962,0.03,0.096,0.015,80.5,30.05,0.295,-0.642
50.964,0.032,0.103,0.017,80.5,30.05,0.295,-0.642
50.966,0.034,0.11,0.018,80.5,30.05,0.295,-0.642
50.968,0.037,0.117,0.021,80.7,30.8,0.221,-0.638
50.97,0.04,0.123,0.023,80.7,30.8,0.221,-0.638
50.972,0.043,0.126,0.025,80.7,30.8,0.221,-0.638
50.974,0.045,0.128,0.026,80.7,30.8,0.221,-0.638
50.976,0.046,0.128,0.028,81.3,30.8,0.148,-0.635
50.978,0.048,0.127,0.029,81.3,30.8,0.148,-0.635
50.98,0.047,0.124,0.029,81.3,30.8,0.148,-0.635
50.982,0.046,0.122,0.028,81.3,30.8,0.148,-0.635
50.984,0.044,0.117,0.026,82,30.1,0.076,-0.633
50.986,0.043,0.111,0.025,82,30.1,0.076,-0.633
50.988,0.041,0.103,0.023,82,30.1,0.076,-0.633
50.99,0.038,0.095,0.021,82,30.1,0.076,-0.633
50.992,0.035,0.087,0.019,82.75,28.925,0.007,-0.631
50.994,0.031,0.079,0.018,82.75,28.925,0.007,-0.631
50.996,0.028,0.071,0.017,82.75,28.925,0.007,-0.631
50.998,0.025,0.063,0.016,82.75,28.925,0.007,-0.631
51,0.023,0.056,0.015,83.65,27.475,-0.058,-0.63
51.002,0.021,0.048,0.015,83.65,27.475,-0.058,-0.63
51.004,0.019,0.043,0.014,83.65,27.475,-0.058,-0.63
51.006,0.017,0.038,0.013,83.65,27.475,-0.058,-0.63
